T/1	Light/1	Pupil/3			
14	1.5000	0.0000	0.0000	0.1542	
15	1.5000	0.0000	0.0000	0.1596	
16	1.5000	0.0000	0.0000	0.1658	
17	1.5000	0.0000	0.0000	0.1732	
18	1.5000	0.0000	0.0000	0.1820	
19	1.5000	0.0000	0.0000	0.1921	
20	1.5000	0.0000	0.0000	0.2034	
21	1.5000	0.0000	0.0000	0.2157	
22	1.5000	0.0000	0.0000	0.2288	
23	1.5000	0.0000	0.0000	0.2422	
24	1.5000	0.0000	0.0000	0.2558	
25	1.5000	0.0000	0.0000	0.2693	
26	1.5000	0.0000	0.0000	0.2825	
27	1.5000	0.0000	0.0000	0.2950	
28	1.5000	0.0000	0.0000	0.3068	
29	1.5000	0.0000	0.0000	0.3177	
30	1.5000	0.0000	0.0000	0.3275	
31	1.5000	0.0000	0.0000	0.3363	
32	1.5000	0.0000	0.0000	0.3440	
33	1.5000	0.0000	0.0000	0.3505	
34	1.5000	0.0000	0.0000	0.3558	
35	1.5000	0.0000	0.0000	0.3601	
36	1.5000	0.0000	0.0000	0.3633	
37	1.5000	0.0000	0.0000	0.3655	
38	1.5000	0.0000	0.0000	0.3668	
39	1.5000	0.0000	0.0000	0.3673	
40	1.5000	0.0000	0.0000	0.3669	
41	1.5000	0.0000	0.0000	0.3659	
42	1.5000	0.0000	0.0000	0.3643	
43	1.5000	0.0000	0.0000	0.3622	
44	1.5000	0.0000	0.0000	0.3596	
45	1.5000	0.0000	0.0000	0.3567	
46	1.5000	0.0000	0.0000	0.3535	
47	1.5000	0.0000	0.0000	0.3501	
48	1.5000	0.0000	0.0000	0.3465	
49	1.5000	0.0000	0.0000	0.3428	
50	1.5000	0.0000	0.0000	0.3390	
51	1.5000	0.0000	0.0000	0.3352	
52	1.5000	0.0000	0.0000	0.3314	
53	1.5000	0.0000	0.0000	0.3276	
54	1.5000	0.0000	0.0000	0.3239	
55	1.5000	0.0000	0.0000	0.3202	
56	1.5000	0.0000	0.0000	0.3166	
57	1.5000	0.0000	0.0000	0.3131	
58	1.5000	0.0000	0.0000	0.3097	
59	1.5000	0.0000	0.0000	0.3064	
60	1.5000	0.0000	0.0000	0.3033	
61	1.5000	0.0000	0.0000	0.3002	
62	0.5000	0.0000	0.0000	0.2973	
63	0.5000	0.0000	0.0000	0.2945	
64	0.5000	0.0000	0.0000	0.2919	
65	0.5000	0.0000	0.0000	0.2894	
66	0.5000	0.0000	0.0000	0.2870	
67	0.5000	0.0000	0.0000	0.2847	
68	0.5000	0.0000	0.0000	0.2825	
69	0.5000	0.0000	0.0000	0.2805	
70	0.5000	0.0000	0.0000	0.2786	
71	0.5000	0.0000	0.0000	0.2768	
72	0.5000	0.0000	0.0000	0.2750	
73	0.5000	0.0000	0.0000	0.2734	
74	0.5000	0.0000	0.0000	0.2719	
75	0.5000	0.0000	0.0000	0.2705	
76	0.5000	0.0000	0.0000	0.2692	
77	0.5000	0.0000	0.0000	0.2679	
78	0.5000	0.0000	0.0000	0.2667	
79	0.5000	0.0000	0.0000	0.2656	
80	0.5000	0.0000	0.0000	0.2646	
81	0.5000	0.0000	0.0000	0.2637	
82	0.5000	0.0000	0.0000	0.2628	
83	0.5000	0.0000	0.0000	0.2619	
84	0.5000	0.0000	0.0000	0.2612	
85	0.4879	0.0000	0.0000	0.2604	
86	0.4333	0.0000	0.0000	0.2597	
87	0.3970	0.0000	0.0000	0.2591	
88	0.2818	0.0000	0.0000	0.2585	
89	0.2030	0.0000	0.0000	0.2580	
90	0.0576	0.0000	0.0000	0.2575	
91	0.0000	0.0000	0.0000	0.2570	
92	0.0000	0.0000	0.0000	0.2566	
93	0.0000	0.0000	0.0000	0.2563	
94	0.0000	0.0000	0.0000	0.2560	
95	0.0000	0.0000	0.0000	0.2558	
96	0.0000	0.0000	0.0000	0.2558	
97	0.0000	0.0000	0.0000	0.2558	
98	0.0000	0.0000	0.0000	0.2559	
99	0.0000	0.0000	0.0000	0.2561	
100	0.0000	0.0000	0.0000	0.2564	
101	0.0000	0.0000	0.0000	0.2569	
102	0.0000	0.0000	0.0000	0.2574	
103	0.0000	0.0000	0.0000	0.2581	
104	0.0000	0.0000	0.0000	0.2590	
105	0.0000	0.0000	0.0000	0.2600	
106	0.0000	0.0000	0.0000	0.2611	
107	0.0000	0.0000	0.0000	0.2624	
108	0.0000	0.0000	0.0000	0.2638	
109	0.0000	0.0000	0.0000	0.2654	
110	0.0000	0.0000	0.0000	0.2673	
111	0.0000	0.0000	0.0000	0.2693	
112	0.0000	0.0000	0.0000	0.2716	
113	0.0000	0.0000	0.0000	0.2741	
114	0.0000	0.0000	0.0000	0.2769	
115	0.0000	0.0000	0.0000	0.2800	
116	0.0000	0.0000	0.0000	0.2833	
117	0.0000	0.0000	0.0000	0.2868	
118	0.0000	0.0000	0.0000	0.2907	
119	0.0000	0.0000	0.0000	0.2948	
120	0.0000	0.0000	0.0000	0.2992	
121	0.0000	0.0000	0.0000	0.3039	
122	0.0000	0.0000	0.0000	0.3089	
123	0.0000	0.0000	0.0000	0.3141	
124	0.0000	0.0000	0.0000	0.3196	
125	0.0000	0.0000	0.0000	0.3253	
126	0.0000	0.0000	0.0000	0.3313	
127	0.0000	0.0000	0.0000	0.3375	
128	0.0000	0.0000	0.0000	0.3440	
129	0.0000	0.0000	0.0000	0.3506	
130	0.0000	0.0000	0.0000	0.3575	
131	0.0000	0.0000	0.0000	0.3645	
132	0.0000	0.0000	0.0000	0.3717	
133	0.0000	0.0000	0.0000	0.3791	
134	0.0000	0.0000	0.0000	0.3866	
135	0.0000	0.0000	0.0000	0.3942	
136	0.0000	0.0000	0.0000	0.4019	
137	0.0000	0.0000	0.0000	0.4097	
138	0.0000	0.0000	0.0000	0.4176	
139	0.0000	0.0000	0.0000	0.4255	
140	0.0000	0.0000	0.0000	0.4335	
141	0.0000	0.0000	0.0000	0.4414	
142	0.0000	0.0000	0.0000	0.4494	
143	0.0000	0.0000	0.0000	0.4574	
144	0.0000	0.0000	0.0000	0.4654	
145	0.0000	0.0000	0.0000	0.4733	
146	0.0000	0.0000	0.0000	0.4812	
147	0.0000	0.0000	0.0000	0.4890	
148	0.0000	0.0000	0.0000	0.4967	
149	0.0000	0.0000	0.0000	0.5044	
150	0.0000	0.0000	0.0000	0.5119	
151	0.0000	0.0000	0.0000	0.5194	
152	0.0000	0.0000	0.0000	0.5267	
153	0.0000	0.0000	0.0000	0.5339	
154	0.0000	0.0000	0.0000	0.5410	
155	0.0000	0.0000	0.0000	0.5479	
156	0.0000	0.0000	0.0000	0.5547	
157	0.0000	0.0000	0.0000	0.5614	
158	0.0000	0.0000	0.0000	0.5679	
159	0.0000	0.0000	0.0000	0.5743	
160	0.0000	0.0000	0.0000	0.5805	
161	0.0000	0.0000	0.0000	0.5865	
162	0.0000	0.0000	0.0000	0.5924	
163	0.0000	0.0000	0.0000	0.5981	
164	0.0000	0.0000	0.0000	0.6037	
165	0.0000	0.0000	0.0000	0.6091	
166	0.0000	0.0000	0.0000	0.6144	
167	0.0000	0.0000	0.0000	0.6194	
168	0.0000	0.0000	0.0000	0.6244	
169	0.0000	0.0000	0.0000	0.6291	
170	0.0000	0.0000	0.0000	0.6338	
171	0.0000	0.0000	0.0000	0.6382	
172	0.0000	0.0000	0.0000	0.6425	
173	0.0000	0.0000	0.0000	0.6467	
174	0.0000	0.0000	0.0000	0.6507	
175	0.0000	0.0000	0.0000	0.6546	
176	0.0000	0.0000	0.0000	0.6583	
177	0.0000	0.0000	0.0000	0.6619	
178	0.0000	0.0000	0.0000	0.6654	
179	0.0000	0.0000	0.0000	0.6687	
180	0.0000	0.0000	0.0000	0.6719	
181	0.0000	0.0000	0.0000	0.6750	
182	0.0000	0.0000	0.0000	0.6779	
183	0.0000	0.0000	0.0000	0.6808	
184	0.0000	0.0000	0.0000	0.6835	
185	0.0000	0.0000	0.0000	0.6861	
186	0.0000	0.0000	0.0000	0.6887	
187	0.0000	0.0000	0.0000	0.6911	
188	0.0000	0.0000	0.0000	0.6934	
189	0.0000	0.0000	0.0000	0.6956	
190	0.0000	0.0000	0.0000	0.6977	
191	0.0000	0.0000	0.0000	0.6998	
192	0.0000	0.0000	0.0000	0.7017	
193	0.0000	0.0000	0.0000	0.7036	
194	0.0000	0.0000	0.0000	0.7054	
195	0.0000	0.0000	0.0000	0.7071	
196	0.0000	0.0000	0.0000	0.7087	
197	0.0000	0.0000	0.0000	0.7103	
198	0.0000	0.0000	0.0000	0.7117	
199	0.0000	0.0000	0.0000	0.7132	
200	0.0000	0.0000	0.0000	0.7145	
201	0.0000	0.0000	0.0000	0.7158	
202	1.0000	0.0000	0.0000	0.7171	
203	1.0000	0.0000	0.0000	0.7183	
204	1.0000	0.0000	0.0000	0.7194	
205	1.0000	0.0000	0.0000	0.7205	
206	1.0000	0.0000	0.0000	0.7215	
207	1.0000	0.0000	0.0000	0.7225	
208	1.0000	0.0000	0.0000	0.7235	
209	1.0000	0.0000	0.0000	0.7243	
210	1.0000	0.0000	0.0000	0.7252	
211	1.0000	0.0000	0.0000	0.7260	
212	1.0000	0.0000	0.0000	0.7268	
213	1.0000	0.0000	0.0000	0.7275	
214	1.0000	0.0000	0.0000	0.7282	
215	1.0000	0.0000	0.0000	0.7289	
216	1.0000	0.0000	0.0000	0.7296	
217	1.0000	0.0000	0.0000	0.7302	
218	1.0000	0.0000	0.0000	0.7307	
219	1.0000	0.0000	0.0000	0.7311	
220	1.0000	0.0000	0.0000	0.7313	
221	1.0000	0.0000	0.0000	0.7312	
222	1.0000	0.0000	0.0000	0.7307	
223	1.0000	0.0000	0.0000	0.7297	
224	1.0000	0.0000	0.0000	0.7282	
225	1.0000	0.0000	0.0000	0.7260	
226	1.0000	0.0000	0.0000	0.7232	
227	1.0000	0.0000	0.0000	0.7197	
228	1.0000	0.0000	0.0000	0.7155	
229	1.0000	0.0000	0.0000	0.7106	
230	1.0000	0.0000	0.0000	0.7050	
231	1.0000	0.0000	0.0000	0.6986	
232	1.0000	0.0000	0.0000	0.6916	
233	1.0000	0.0000	0.0000	0.6840	
234	1.0000	0.0000	0.0000	0.6758	
235	1.0000	0.0000	0.0000	0.6670	
236	1.0000	0.0000	0.0000	0.6577	
237	1.0000	0.0000	0.0000	0.6480	
238	1.0000	0.0000	0.0000	0.6380	
239	1.0000	0.0000	0.0000	0.6276	
240	1.0000	0.0000	0.0000	0.6169	
241	1.0000	0.0000	0.0000	0.6061	
242	1.0000	0.0000	0.0000	0.5951	
243	1.0000	0.0000	0.0000	0.5840	
244	1.0000	0.0000	0.0000	0.5729	
245	1.0000	0.0000	0.0000	0.5617	
246	1.0000	0.0000	0.0000	0.5507	
247	1.0000	0.0000	0.0000	0.5397	
248	1.0000	0.0000	0.0000	0.5288	
249	1.0000	0.0000	0.0000	0.5180	
250	1.0000	0.0000	0.0000	0.5075	
251	1.0000	0.0000	0.0000	0.4971	
252	1.0000	0.0000	0.0000	0.4870	
253	1.0000	0.0000	0.0000	0.4771	
254	1.0000	0.0000	0.0000	0.4675	
255	1.0000	0.0000	0.0000	0.4581	
256	1.0000	0.0000	0.0000	0.4490	
257	1.0000	0.0000	0.0000	0.4402	
258	1.0000	0.0000	0.0000	0.4316	
259	1.0000	0.0000	0.0000	0.4234	
260	1.0000	0.0000	0.0000	0.4155	
261	1.0000	0.0000	0.0000	0.4078	
262	0.0000	0.0000	0.0000	0.4004	
263	0.0000	0.0000	0.0000	0.3933	
264	0.0000	0.0000	0.0000	0.3865	
265	0.0000	0.0000	0.0000	0.3800	
266	0.0000	0.0000	0.0000	0.3737	
267	0.0000	0.0000	0.0000	0.3677	
268	0.0000	0.0000	0.0000	0.3620	
269	0.0000	0.0000	0.0000	0.3565	
270	0.0000	0.0000	0.0000	0.3513	
271	0.0000	0.0000	0.0000	0.3463	
272	0.0000	0.0000	0.0000	0.3415	
273	0.0000	0.0000	0.0000	0.3369	
274	0.0000	0.0000	0.0000	0.3326	
275	0.0000	0.0000	0.0000	0.3285	
276	0.0000	0.0000	0.0000	0.3245	
277	0.0000	0.0000	0.0000	0.3208	
278	0.0000	0.0000	0.0000	0.3172	
279	0.0000	0.0000	0.0000	0.3139	
280	0.0000	0.0000	0.0000	0.3107	
281	0.0000	0.0000	0.0000	0.3078	
282	0.0000	0.0000	0.0000	0.3052	
283	0.0000	0.0000	0.0000	0.3028	
284	0.0000	0.0000	0.0000	0.3007	
285	0.0000	0.0000	0.0000	0.2990	
286	0.0000	0.0000	0.0000	0.2976	
287	0.0000	0.0000	0.0000	0.2965	
288	0.0000	0.0000	0.0000	0.2958	
289	0.0000	0.0000	0.0000	0.2954	
290	0.0000	0.0000	0.0000	0.2955	
291	0.0000	0.0000	0.0000	0.2959	
292	0.0000	0.0000	0.0000	0.2967	
293	0.0000	0.0000	0.0000	0.2979	
294	0.0000	0.0000	0.0000	0.2995	
295	0.0000	0.0000	0.0000	0.3015	
296	0.0000	0.0000	0.0000	0.3039	
297	0.0000	0.0000	0.0000	0.3067	
298	0.0000	0.0000	0.0000	0.3098	
299	0.0000	0.0000	0.0000	0.3133	
300	0.0000	0.0000	0.0000	0.3172	
301	0.0000	0.0000	0.0000	0.3214	
302	0.0000	0.0000	0.0000	0.3260	
303	0.0000	0.0000	0.0000	0.3309	
304	0.0000	0.0000	0.0000	0.3361	
305	0.0000	0.0000	0.0000	0.3417	
306	0.0000	0.0000	0.0000	0.3475	
307	0.0000	0.0000	0.0000	0.3535	
308	0.0000	0.0000	0.0000	0.3598	
309	0.0000	0.0000	0.0000	0.3664	
310	0.0000	0.0000	0.0000	0.3731	
311	0.0000	0.0000	0.0000	0.3801	
312	0.0000	0.0000	0.0000	0.3872	
313	0.0000	0.0000	0.0000	0.3945	
314	0.0000	0.0000	0.0000	0.4019	
315	0.0000	0.0000	0.0000	0.4095	
316	0.0000	0.0000	0.0000	0.4171	
317	0.0000	0.0000	0.0000	0.4248	
318	0.0000	0.0000	0.0000	0.4326	
319	0.0000	0.0000	0.0000	0.4404	
320	0.0000	0.0000	0.0000	0.4483	
321	0.0000	0.0000	0.0000	0.4561	
322	0.0000	0.0000	0.0000	0.4640	
323	0.0000	0.0000	0.0000	0.4718	
324	0.0000	0.0000	0.0000	0.4796	
325	0.0000	0.0000	0.0000	0.4874	
326	0.0000	0.0000	0.0000	0.4950	
327	0.0000	0.0000	0.0000	0.5026	
328	0.0000	0.0000	0.0000	0.5102	
329	0.0000	0.0000	0.0000	0.5176	
330	0.0000	0.0000	0.0000	0.5249	
331	0.0000	0.0000	0.0000	0.5321	
332	0.0000	0.0000	0.0000	0.5392	
333	0.0000	0.0000	0.0000	0.5462	
334	0.0000	0.0000	0.0000	0.5530	
335	0.0000	0.0000	0.0000	0.5597	
336	0.0000	0.0000	0.0000	0.5662	
337	0.0000	0.0000	0.0000	0.5726	
338	0.0000	0.0000	0.0000	0.5788	
339	0.0000	0.0000	0.0000	0.5849	
340	0.0000	0.0000	0.0000	0.5908	
341	0.0000	0.0000	0.0000	0.5966	
342	0.0000	0.0000	0.0000	0.6022	
343	0.0000	0.0000	0.0000	0.6076	
344	0.0000	0.0000	0.0000	0.6129	
345	0.0000	0.0000	0.0000	0.6180	
346	0.0000	0.0000	0.0000	0.6230	
347	0.0000	0.0000	0.0000	0.6278	
348	0.0000	0.0000	0.0000	0.6325	
349	0.0000	0.0000	0.0000	0.6370	
350	0.0000	0.0000	0.0000	0.6413	
351	0.0000	0.0000	0.0000	0.6455	
352	0.0000	0.0000	0.0000	0.6496	
353	0.0000	0.0000	0.0000	0.6535	
354	0.0000	0.0000	0.0000	0.6573	
355	0.0000	0.0000	0.0000	0.6609	
356	0.0000	0.0000	0.0000	0.6644	
357	0.0000	0.0000	0.0000	0.6678	
358	0.0000	0.0000	0.0000	0.6710	
359	0.0000	0.0000	0.0000	0.6741	
360	0.0000	0.0000	0.0000	0.6771	
361	0.0000	0.0000	0.0000	0.6800	
362	0.0000	0.0000	0.0000	0.6828	
363	0.0000	0.0000	0.0000	0.6854	
364	0.0000	0.0000	0.0000	0.6880	
365	0.0000	0.0000	0.0000	0.6904	
366	0.0000	0.0000	0.0000	0.6927	
367	0.0000	0.0000	0.0000	0.6950	
368	0.0000	0.0000	0.0000	0.6971	
369	0.0000	0.0000	0.0000	0.6992	
370	0.0000	0.0000	0.0000	0.7012	
371	0.0000	0.0000	0.0000	0.7030	
372	0.0000	0.0000	0.0000	0.7049	
373	0.0000	0.0000	0.0000	0.7066	
374	0.0000	0.0000	0.0000	0.7082	
375	0.0000	0.0000	0.0000	0.7098	
376	0.0000	0.0000	0.0000	0.7113	
377	0.0000	0.0000	0.0000	0.7128	
378	0.0000	0.0000	0.0000	0.7142	
379	0.0000	0.0000	0.0000	0.7155	
380	0.0000	0.0000	0.0000	0.7167	
381	0.0000	0.0000	0.0000	0.7179	
382	0.0000	0.0000	0.0000	0.7191	
383	0.0000	0.0000	0.0000	0.7202	
384	0.0000	0.0000	0.0000	0.7212	
385	0.0000	0.0000	0.0000	0.7222	
386	0.0000	0.0000	0.0000	0.7232	
387	0.0000	0.0000	0.0000	0.7241	
388	0.0000	0.0000	0.0000	0.7250	
389	0.0000	0.0000	0.0000	0.7258	
390	0.0000	0.0000	0.0000	0.7266	
391	0.0000	0.0000	0.0000	0.7273	
392	0.0000	0.0000	0.0000	0.7281	
393	0.0000	0.0000	0.0000	0.7287	
394	0.0000	0.0000	0.0000	0.7294	
395	0.0000	0.0000	0.0000	0.7300	
396	0.0000	0.0000	0.0000	0.7306	
397	0.0000	0.0000	0.0000	0.7312	
398	0.0000	0.0000	0.0000	0.7317	
399	0.0000	0.0000	0.0000	0.7322	
400	0.0000	0.0000	0.0000	0.7327	
401	0.0000	0.0000	0.0000	0.7332	
402	1.0000	0.0000	0.0000	0.7336	
403	1.0000	0.0000	0.0000	0.7340	
404	1.0000	0.0000	0.0000	0.7344	
405	1.0000	0.0000	0.0000	0.7348	
406	1.0000	0.0000	0.0000	0.7352	
407	1.0000	0.0000	0.0000	0.7355	
408	1.0000	0.0000	0.0000	0.7358	
409	1.0000	0.0000	0.0000	0.7362	
410	1.0000	0.0000	0.0000	0.7365	
411	1.0000	0.0000	0.0000	0.7367	
412	1.0000	0.0000	0.0000	0.7370	
413	1.0000	0.0000	0.0000	0.7373	
414	1.0000	0.0000	0.0000	0.7375	
415	1.0000	0.0000	0.0000	0.7377	
416	1.0000	0.0000	0.0000	0.7380	
417	1.0000	0.0000	0.0000	0.7382	
418	1.0000	0.0000	0.0000	0.7383	
419	1.0000	0.0000	0.0000	0.7384	
420	1.0000	0.0000	0.0000	0.7382	
421	1.0000	0.0000	0.0000	0.7378	
422	1.0000	0.0000	0.0000	0.7369	
423	1.0000	0.0000	0.0000	0.7356	
424	1.0000	0.0000	0.0000	0.7338	
425	1.0000	0.0000	0.0000	0.7314	
426	1.0000	0.0000	0.0000	0.7283	
427	1.0000	0.0000	0.0000	0.7246	
428	1.0000	0.0000	0.0000	0.7201	
429	1.0000	0.0000	0.0000	0.7150	
430	1.0000	0.0000	0.0000	0.7091	
431	1.0000	0.0000	0.0000	0.7026	
432	1.0000	0.0000	0.0000	0.6954	
433	1.0000	0.0000	0.0000	0.6876	
434	1.0000	0.0000	0.0000	0.6791	
435	1.0000	0.0000	0.0000	0.6702	
436	1.0000	0.0000	0.0000	0.6608	
437	1.0000	0.0000	0.0000	0.6509	
438	1.0000	0.0000	0.0000	0.6407	
439	1.0000	0.0000	0.0000	0.6301	
440	1.0000	0.0000	0.0000	0.6194	
441	1.0000	0.0000	0.0000	0.6084	
442	1.0000	0.0000	0.0000	0.5972	
443	1.0000	0.0000	0.0000	0.5860	
444	1.0000	0.0000	0.0000	0.5748	
445	1.0000	0.0000	0.0000	0.5635	
446	1.0000	0.0000	0.0000	0.5523	
447	1.0000	0.0000	0.0000	0.5412	
448	1.0000	0.0000	0.0000	0.5303	
449	1.0000	0.0000	0.0000	0.5194	
450	1.0000	0.0000	0.0000	0.5088	
451	1.0000	0.0000	0.0000	0.4984	
452	1.0000	0.0000	0.0000	0.4882	
453	1.0000	0.0000	0.0000	0.4782	
454	1.0000	0.0000	0.0000	0.4685	
455	1.0000	0.0000	0.0000	0.4590	
456	1.0000	0.0000	0.0000	0.4499	
457	1.0000	0.0000	0.0000	0.4410	
458	1.0000	0.0000	0.0000	0.4324	
459	1.0000	0.0000	0.0000	0.4241	
460	1.0000	0.0000	0.0000	0.4161	
461	1.0000	0.0000	0.0000	0.4084	
462	0.0000	0.0000	0.0000	0.4010	
463	0.0000	0.0000	0.0000	0.3939	
464	0.0000	0.0000	0.0000	0.3870	
465	0.0000	0.0000	0.0000	0.3805	
466	0.0000	0.0000	0.0000	0.3742	
467	0.0000	0.0000	0.0000	0.3682	
468	0.0000	0.0000	0.0000	0.3624	
469	0.0000	0.0000	0.0000	0.3569	
470	0.0000	0.0000	0.0000	0.3516	
471	0.0000	0.0000	0.0000	0.3466	
472	0.0000	0.0000	0.0000	0.3418	
473	0.0000	0.0000	0.0000	0.3372	
474	0.0000	0.0000	0.0000	0.3329	
475	0.0000	0.0000	0.0000	0.3287	
476	0.0000	0.0000	0.0000	0.3247	
477	0.0000	0.0000	0.0000	0.3210	
478	0.0000	0.0000	0.0000	0.3174	
479	0.0000	0.0000	0.0000	0.3140	
480	0.0000	0.0000	0.0000	0.3109	
481	0.0000	0.0000	0.0000	0.3080	
482	0.0000	0.0000	0.0000	0.3053	
483	0.0000	0.0000	0.0000	0.3030	
484	0.0000	0.0000	0.0000	0.3009	
485	0.0000	0.0000	0.0000	0.2991	
486	0.0000	0.0000	0.0000	0.2977	
487	0.0000	0.0000	0.0000	0.2966	
488	0.0000	0.0000	0.0000	0.2959	
489	0.0000	0.0000	0.0000	0.2955	
490	0.0000	0.0000	0.0000	0.2956	
491	0.0000	0.0000	0.0000	0.2960	
492	0.0000	0.0000	0.0000	0.2968	
493	0.0000	0.0000	0.0000	0.2980	
494	0.0000	0.0000	0.0000	0.2996	
495	0.0000	0.0000	0.0000	0.3016	
496	0.0000	0.0000	0.0000	0.3039	
497	0.0000	0.0000	0.0000	0.3067	
498	0.0000	0.0000	0.0000	0.3099	
499	0.0000	0.0000	0.0000	0.3134	
500	0.0000	0.0000	0.0000	0.3173	
501	0.0000	0.0000	0.0000	0.3215	
502	0.0000	0.0000	0.0000	0.3261	
503	0.0000	0.0000	0.0000	0.3310	
504	0.0000	0.0000	0.0000	0.3362	
505	0.0000	0.0000	0.0000	0.3417	
506	0.0000	0.0000	0.0000	0.3475	
507	0.0000	0.0000	0.0000	0.3536	
508	0.0000	0.0000	0.0000	0.3599	
509	0.0000	0.0000	0.0000	0.3664	
510	0.0000	0.0000	0.0000	0.3732	
511	0.0000	0.0000	0.0000	0.3801	
512	0.0000	0.0000	0.0000	0.3873	
513	0.0000	0.0000	0.0000	0.3945	
514	0.0000	0.0000	0.0000	0.4020	
515	0.0000	0.0000	0.0000	0.4095	
516	0.0000	0.0000	0.0000	0.4171	
517	0.0000	0.0000	0.0000	0.4248	
518	0.0000	0.0000	0.0000	0.4326	
519	0.0000	0.0000	0.0000	0.4404	
520	0.0000	0.0000	0.0000	0.4483	
521	0.0000	0.0000	0.0000	0.4561	
522	0.0000	0.0000	0.0000	0.4640	
523	0.0000	0.0000	0.0000	0.4718	
524	0.0000	0.0000	0.0000	0.4796	
525	0.0000	0.0000	0.0000	0.4874	
526	0.0000	0.0000	0.0000	0.4951	
527	0.0000	0.0000	0.0000	0.5027	
528	0.0000	0.0000	0.0000	0.5102	
529	0.0000	0.0000	0.0000	0.5176	
530	0.0000	0.0000	0.0000	0.5249	
531	0.0000	0.0000	0.0000	0.5321	
532	0.0000	0.0000	0.0000	0.5392	
533	0.0000	0.0000	0.0000	0.5462	
534	0.0000	0.0000	0.0000	0.5530	
535	0.0000	0.0000	0.0000	0.5597	
536	0.0000	0.0000	0.0000	0.5662	
537	0.0000	0.0000	0.0000	0.5726	
538	0.0000	0.0000	0.0000	0.5788	
539	0.0000	0.0000	0.0000	0.5849	
540	0.0000	0.0000	0.0000	0.5908	
541	0.0000	0.0000	0.0000	0.5966	
542	0.0000	0.0000	0.0000	0.6022	
543	0.0000	0.0000	0.0000	0.6076	
544	0.0000	0.0000	0.0000	0.6129	
545	0.0000	0.0000	0.0000	0.6180	
546	0.0000	0.0000	0.0000	0.6230	
547	0.0000	0.0000	0.0000	0.6278	
548	0.0000	0.0000	0.0000	0.6325	
549	0.0000	0.0000	0.0000	0.6370	
550	0.0000	0.0000	0.0000	0.6413	
551	0.0000	0.0000	0.0000	0.6455	
552	0.0000	0.0000	0.0000	0.6496	
553	0.0000	0.0000	0.0000	0.6535	
554	0.0000	0.0000	0.0000	0.6573	
555	0.0000	0.0000	0.0000	0.6609	
556	0.0000	0.0000	0.0000	0.6644	
557	0.0000	0.0000	0.0000	0.6678	
558	0.0000	0.0000	0.0000	0.6710	
559	0.0000	0.0000	0.0000	0.6741	
560	0.0000	0.0000	0.0000	0.6771	
561	0.0000	0.0000	0.0000	0.6800	
562	0.0000	0.0000	0.0000	0.6828	
563	0.0000	0.0000	0.0000	0.6854	
564	0.0000	0.0000	0.0000	0.6880	
565	0.0000	0.0000	0.0000	0.6904	
566	0.0000	0.0000	0.0000	0.6927	
567	0.0000	0.0000	0.0000	0.6950	
568	0.0000	0.0000	0.0000	0.6971	
569	0.0000	0.0000	0.0000	0.6992	
570	0.0000	0.0000	0.0000	0.7012	
571	0.0000	0.0000	0.0000	0.7031	
572	0.0000	0.0000	0.0000	0.7049	
573	0.0000	0.0000	0.0000	0.7066	
574	0.0000	0.0000	0.0000	0.7082	
575	0.0000	0.0000	0.0000	0.7098	
576	0.0000	0.0000	0.0000	0.7113	
577	0.0000	0.0000	0.0000	0.7128	
578	0.0000	0.0000	0.0000	0.7142	
579	0.0000	0.0000	0.0000	0.7155	
580	0.0000	0.0000	0.0000	0.7167	
581	0.0000	0.0000	0.0000	0.7179	
582	0.0000	0.0000	0.0000	0.7191	
583	0.0000	0.0000	0.0000	0.7202	
584	0.0000	0.0000	0.0000	0.7212	
585	0.0000	0.0000	0.0000	0.7222	
586	0.0000	0.0000	0.0000	0.7232	
587	0.0000	0.0000	0.0000	0.7241	
588	0.0000	0.0000	0.0000	0.7250	
589	0.0000	0.0000	0.0000	0.7258	
590	0.0000	0.0000	0.0000	0.7266	
591	0.0000	0.0000	0.0000	0.7273	
592	0.0000	0.0000	0.0000	0.7281	
593	0.0000	0.0000	0.0000	0.7287	
594	0.0000	0.0000	0.0000	0.7294	
595	0.0000	0.0000	0.0000	0.7300	
596	0.0000	0.0000	0.0000	0.7306	
597	0.0000	0.0000	0.0000	0.7312	
598	0.0000	0.0000	0.0000	0.7317	
599	0.0000	0.0000	0.0000	0.7322	
600	0.0000	0.0000	0.0000	0.7327	
601	0.0000	0.0000	0.0000	0.7332	
602	1.0000	0.0000	0.0000	0.7336	
603	1.0000	0.0000	0.0000	0.7340	
604	1.0000	0.0000	0.0000	0.7344	
605	1.0000	0.0000	0.0000	0.7348	
606	1.0000	0.0000	0.0000	0.7352	
607	1.0000	0.0000	0.0000	0.7355	
608	1.0000	0.0000	0.0000	0.7358	
609	1.0000	0.0000	0.0000	0.7362	
610	1.0000	0.0000	0.0000	0.7365	
611	1.0000	0.0000	0.0000	0.7367	
612	1.0000	0.0000	0.0000	0.7370	
613	1.0000	0.0000	0.0000	0.7373	
614	1.0000	0.0000	0.0000	0.7375	
615	1.0000	0.0000	0.0000	0.7377	
616	1.0000	0.0000	0.0000	0.7380	
617	1.0000	0.0000	0.0000	0.7382	
618	1.0000	0.0000	0.0000	0.7383	
619	1.0000	0.0000	0.0000	0.7384	
620	1.0000	0.0000	0.0000	0.7382	
