T/1	Light/1	Pupil/3			
605	1.0000	0.0000	0.0000	0.3032	
606	1.0000	0.0000	0.0000	0.3032	
607	1.0000	0.0000	0.0000	0.3032	
608	0.0000	0.0000	0.0000	0.3032	
609	0.0000	0.0000	0.0000	0.3032	
610	0.0000	0.0000	0.0000	0.3032	
611	0.0000	0.0000	0.0000	0.3032	
612	0.0000	0.0000	0.0000	0.3032	
613	0.0000	0.0000	0.0000	0.3032	
614	0.0000	0.0000	0.0000	0.3032	
615	0.0000	0.0000	0.0000	0.3032	
616	0.0000	0.0000	0.0000	0.3032	
617	0.0000	0.0000	0.0000	0.3032	
618	0.0000	0.0000	0.0000	0.3032	
619	0.0000	0.0000	0.0000	0.3031	
620	0.0000	0.0000	0.0000	0.3029	
621	0.0000	0.0000	0.0000	0.3026	
622	0.0000	0.0000	0.0000	0.3021	
623	0.0000	0.0000	0.0000	0.3013	
624	0.0000	0.0000	0.0000	0.3003	
625	0.0000	0.0000	0.0000	0.2991	
626	0.0000	0.0000	0.0000	0.2976	
627	0.0000	0.0000	0.0000	0.2960	
628	0.0000	0.0000	0.0000	0.2942	
629	0.0000	0.0000	0.0000	0.2922	
630	0.0000	0.0000	0.0000	0.2902	
631	0.0000	0.0000	0.0000	0.2881	
632	0.0000	0.0000	0.0000	0.2859	
633	0.0000	0.0000	0.0000	0.2838	
634	0.0000	0.0000	0.0000	0.2817	
635	0.0000	0.0000	0.0000	0.2796	
636	0.0000	0.0000	0.0000	0.2775	
637	0.0000	0.0000	0.0000	0.2756	
638	0.0000	0.0000	0.0000	0.2737	
639	0.0000	0.0000	0.0000	0.2719	
640	0.0000	0.0000	0.0000	0.2703	
641	0.0000	0.0000	0.0000	0.2687	
642	0.0000	0.0000	0.0000	0.2673	
643	0.0000	0.0000	0.0000	0.2660	
644	0.0000	0.0000	0.0000	0.2648	
645	0.0000	0.0000	0.0000	0.2638	
646	0.0000	0.0000	0.0000	0.2629	
647	0.0000	0.0000	0.0000	0.2621	
648	0.0000	0.0000	0.0000	0.2615	
649	0.0000	0.0000	0.0000	0.2610	
650	0.0000	0.0000	0.0000	0.2605	
651	0.0000	0.0000	0.0000	0.2602	
652	0.0000	0.0000	0.0000	0.2600	
653	0.0000	0.0000	0.0000	0.2600	
654	0.0000	0.0000	0.0000	0.2600	
655	0.0000	0.0000	0.0000	0.2601	
656	0.0000	0.0000	0.0000	0.2602	
657	0.0000	0.0000	0.0000	0.2605	
658	0.0000	0.0000	0.0000	0.2608	
659	0.0000	0.0000	0.0000	0.2613	
660	0.0000	0.0000	0.0000	0.2617	
661	0.0000	0.0000	0.0000	0.2623	
662	0.0000	0.0000	0.0000	0.2628	
663	0.0000	0.0000	0.0000	0.2635	
664	0.0000	0.0000	0.0000	0.2641	
665	0.0000	0.0000	0.0000	0.2648	
666	0.0000	0.0000	0.0000	0.2656	
667	0.0000	0.0000	0.0000	0.2663	
668	0.0000	0.0000	0.0000	0.2671	
669	0.0000	0.0000	0.0000	0.2680	
670	0.0000	0.0000	0.0000	0.2688	
671	0.0000	0.0000	0.0000	0.2696	
672	0.0000	0.0000	0.0000	0.2705	
673	0.0000	0.0000	0.0000	0.2713	
674	0.0000	0.0000	0.0000	0.2722	
675	0.0000	0.0000	0.0000	0.2731	
676	0.0000	0.0000	0.0000	0.2739	
677	0.0000	0.0000	0.0000	0.2748	
678	0.0000	0.0000	0.0000	0.2757	
679	0.0000	0.0000	0.0000	0.2765	
680	0.0000	0.0000	0.0000	0.2774	
681	0.0000	0.0000	0.0000	0.2782	
682	0.0000	0.0000	0.0000	0.2790	
683	0.0000	0.0000	0.0000	0.2798	
684	0.0000	0.0000	0.0000	0.2806	
685	0.0000	0.0000	0.0000	0.2814	
686	0.0000	0.0000	0.0000	0.2822	
687	0.0000	0.0000	0.0000	0.2829	
688	0.0000	0.0000	0.0000	0.2837	
689	0.0000	0.0000	0.0000	0.2844	
690	0.0000	0.0000	0.0000	0.2851	
691	0.0000	0.0000	0.0000	0.2858	
692	0.0000	0.0000	0.0000	0.2864	
693	0.0000	0.0000	0.0000	0.2871	
694	0.0000	0.0000	0.0000	0.2877	
695	0.0000	0.0000	0.0000	0.2883	
696	0.0000	0.0000	0.0000	0.2889	
697	0.0000	0.0000	0.0000	0.2895	
698	0.0000	0.0000	0.0000	0.2900	
699	0.0000	0.0000	0.0000	0.2905	
700	0.0000	0.0000	0.0000	0.2911	
701	0.0000	0.0000	0.0000	0.2916	
702	0.0000	0.0000	0.0000	0.2920	
703	0.0000	0.0000	0.0000	0.2925	
704	0.0000	0.0000	0.0000	0.2930	
705	0.0000	0.0000	0.0000	0.2934	
706	0.0000	0.0000	0.0000	0.2938	
707	0.0000	0.0000	0.0000	0.2942	
708	0.0000	0.0000	0.0000	0.2946	
709	0.0000	0.0000	0.0000	0.2950	
710	0.0000	0.0000	0.0000	0.2953	
711	0.0000	0.0000	0.0000	0.2957	
712	0.0000	0.0000	0.0000	0.2960	
713	0.0000	0.0000	0.0000	0.2963	
714	0.0000	0.0000	0.0000	0.2966	
715	0.0000	0.0000	0.0000	0.2969	
716	0.0000	0.0000	0.0000	0.2972	
717	0.0000	0.0000	0.0000	0.2975	
718	0.0000	0.0000	0.0000	0.2977	
719	0.0000	0.0000	0.0000	0.2980	
720	0.0000	0.0000	0.0000	0.2982	
721	0.0000	0.0000	0.0000	0.2985	
722	0.0000	0.0000	0.0000	0.2987	
723	0.0000	0.0000	0.0000	0.2989	
724	0.0000	0.0000	0.0000	0.2991	
725	0.0000	0.0000	0.0000	0.2993	
726	0.0000	0.0000	0.0000	0.2994	
727	0.0000	0.0000	0.0000	0.2996	
728	0.0000	0.0000	0.0000	0.2998	
729	0.0000	0.0000	0.0000	0.2999	
730	0.0000	0.0000	0.0000	0.3001	
731	0.0000	0.0000	0.0000	0.3002	
732	0.0000	0.0000	0.0000	0.3004	
733	0.0000	0.0000	0.0000	0.3005	
734	0.0000	0.0000	0.0000	0.3006	
735	0.0000	0.0000	0.0000	0.3008	
736	0.0000	0.0000	0.0000	0.3009	
737	0.0000	0.0000	0.0000	0.3010	
738	0.0000	0.0000	0.0000	0.3011	
739	0.0000	0.0000	0.0000	0.3012	
740	0.0000	0.0000	0.0000	0.3013	
741	0.0000	0.0000	0.0000	0.3014	
742	0.0000	0.0000	0.0000	0.3015	
743	0.0000	0.0000	0.0000	0.3016	
744	0.0000	0.0000	0.0000	0.3016	
745	0.0000	0.0000	0.0000	0.3017	
746	0.0000	0.0000	0.0000	0.3018	
747	0.0000	0.0000	0.0000	0.3018	
748	0.0000	0.0000	0.0000	0.3019	
749	0.0000	0.0000	0.0000	0.3020	
750	0.0000	0.0000	0.0000	0.3020	
751	0.0000	0.0000	0.0000	0.3021	
752	0.0000	0.0000	0.0000	0.3021	
753	0.0000	0.0000	0.0000	0.3022	
754	0.0000	0.0000	0.0000	0.3022	
755	0.0000	0.0000	0.0000	0.3023	
756	0.0000	0.0000	0.0000	0.3023	
757	0.0000	0.0000	0.0000	0.3024	
758	0.0000	0.0000	0.0000	0.3024	
759	0.0000	0.0000	0.0000	0.3025	
760	0.0000	0.0000	0.0000	0.3025	
761	0.0000	0.0000	0.0000	0.3025	
762	0.0000	0.0000	0.0000	0.3026	
763	0.0000	0.0000	0.0000	0.3026	
764	0.0000	0.0000	0.0000	0.3026	
765	0.0000	0.0000	0.0000	0.3026	
766	0.0000	0.0000	0.0000	0.3027	
767	0.0000	0.0000	0.0000	0.3027	
768	0.0000	0.0000	0.0000	0.3027	
769	0.0000	0.0000	0.0000	0.3027	
770	0.0000	0.0000	0.0000	0.3028	
771	0.0000	0.0000	0.0000	0.3028	
772	0.0000	0.0000	0.0000	0.3028	
773	0.0000	0.0000	0.0000	0.3028	
774	0.0000	0.0000	0.0000	0.3028	
775	0.0000	0.0000	0.0000	0.3029	
776	0.0000	0.0000	0.0000	0.3029	
777	0.0000	0.0000	0.0000	0.3029	
778	0.0000	0.0000	0.0000	0.3029	
779	0.0000	0.0000	0.0000	0.3029	
780	0.0000	0.0000	0.0000	0.3029	
781	0.0000	0.0000	0.0000	0.3029	
782	0.0000	0.0000	0.0000	0.3030	
783	0.0000	0.0000	0.0000	0.3030	
784	0.0000	0.0000	0.0000	0.3030	
785	0.0000	0.0000	0.0000	0.3030	
786	0.0000	0.0000	0.0000	0.3030	
787	0.0000	0.0000	0.0000	0.3030	
788	0.0000	0.0000	0.0000	0.3030	
789	0.0000	0.0000	0.0000	0.3030	
790	0.0000	0.0000	0.0000	0.3030	
791	0.0000	0.0000	0.0000	0.3030	
792	0.0000	0.0000	0.0000	0.3030	
793	0.0000	0.0000	0.0000	0.3031	
794	0.0000	0.0000	0.0000	0.3031	
795	0.0000	0.0000	0.0000	0.3031	
796	0.0000	0.0000	0.0000	0.3031	
797	0.0000	0.0000	0.0000	0.3031	
798	0.0000	0.0000	0.0000	0.3031	
799	0.0000	0.0000	0.0000	0.3031	
800	0.0000	0.0000	0.0000	0.3031	
801	0.0000	0.0000	0.0000	0.3031	
802	0.0000	0.0000	0.0000	0.3031	
803	0.0000	0.0000	0.0000	0.3031	
804	0.0000	0.0000	0.0000	0.3031	
805	0.0000	0.0000	0.0000	0.3031	
806	0.0000	0.0000	0.0000	0.3031	
807	0.0000	0.0000	0.0000	0.3031	
808	0.0000	0.0000	0.0000	0.3031	
809	0.0000	0.0000	0.0000	0.3031	
810	0.0000	0.0000	0.0000	0.3031	
811	0.0000	0.0000	0.0000	0.3031	
812	0.0000	0.0000	0.0000	0.3031	
813	0.0000	0.0000	0.0000	0.3031	
814	0.0000	0.0000	0.0000	0.3031	
815	0.0000	0.0000	0.0000	0.3031	
816	0.0000	0.0000	0.0000	0.3031	
817	0.0000	0.0000	0.0000	0.3031	
818	0.0000	0.0000	0.0000	0.3032	
819	0.0000	0.0000	0.0000	0.3032	
820	0.0000	0.0000	0.0000	0.3032	
821	0.0000	0.0000	0.0000	0.3032	
822	0.0000	0.0000	0.0000	0.3032	
823	0.0000	0.0000	0.0000	0.3032	
824	0.0000	0.0000	0.0000	0.3032	
825	0.0000	0.0000	0.0000	0.3032	
826	0.0000	0.0000	0.0000	0.3032	
827	0.0000	0.0000	0.0000	0.3032	
828	0.0000	0.0000	0.0000	0.3032	
829	0.0000	0.0000	0.0000	0.3032	
830	0.0000	0.0000	0.0000	0.3032	
831	0.0000	0.0000	0.0000	0.3032	
832	0.0000	0.0000	0.0000	0.3032	
833	0.0000	0.0000	0.0000	0.3032	
834	0.0000	0.0000	0.0000	0.3032	
835	0.0000	0.0000	0.0000	0.3032	
836	0.0000	0.0000	0.0000	0.3032	
837	0.0000	0.0000	0.0000	0.3032	
838	0.0000	0.0000	0.0000	0.3032	
839	0.0000	0.0000	0.0000	0.3032	
840	0.0000	0.0000	0.0000	0.3032	
841	0.0000	0.0000	0.0000	0.3032	
842	0.0000	0.0000	0.0000	0.3032	
843	0.0000	0.0000	0.0000	0.3032	
844	0.0000	0.0000	0.0000	0.3032	
845	0.0000	0.0000	0.0000	0.3032	
846	0.0000	0.0000	0.0000	0.3032	
847	0.0000	0.0000	0.0000	0.3032	
848	0.0000	0.0000	0.0000	0.3032	
849	0.0000	0.0000	0.0000	0.3032	
850	0.0000	0.0000	0.0000	0.3032	
851	0.0000	0.0000	0.0000	0.3032	
852	0.0000	0.0000	0.0000	0.3032	
853	0.0000	0.0000	0.0000	0.3032	
854	0.0000	0.0000	0.0000	0.3032	
855	0.0000	0.0000	0.0000	0.3032	
856	0.0000	0.0000	0.0000	0.3032	
857	0.0000	0.0000	0.0000	0.3032	
858	0.0000	0.0000	0.0000	0.3032	
859	0.0000	0.0000	0.0000	0.3032	
860	0.0000	0.0000	0.0000	0.3032	
861	0.0000	0.0000	0.0000	0.3032	
862	0.0000	0.0000	0.0000	0.3032	
863	0.0000	0.0000	0.0000	0.3032	
864	0.0000	0.0000	0.0000	0.3032	
865	0.0000	0.0000	0.0000	0.3032	
866	0.0000	0.0000	0.0000	0.3032	
867	0.0000	0.0000	0.0000	0.3032	
868	0.0000	0.0000	0.0000	0.3032	
869	0.0000	0.0000	0.0000	0.3032	
870	0.0000	0.0000	0.0000	0.3032	
871	0.0000	0.0000	0.0000	0.3032	
872	0.0000	0.0000	0.0000	0.3032	
873	0.0000	0.0000	0.0000	0.3032	
874	0.0000	0.0000	0.0000	0.3032	
875	0.0000	0.0000	0.0000	0.3032	
876	0.0000	0.0000	0.0000	0.3032	
877	0.0000	0.0000	0.0000	0.3032	
878	0.0000	0.0000	0.0000	0.3032	
879	0.0000	0.0000	0.0000	0.3032	
880	0.0000	0.0000	0.0000	0.3032	
881	0.0000	0.0000	0.0000	0.3032	
882	0.0000	0.0000	0.0000	0.3032	
883	0.0000	0.0000	0.0000	0.3032	
884	0.0000	0.0000	0.0000	0.3032	
885	0.0000	0.0000	0.0000	0.3032	
886	0.0000	0.0000	0.0000	0.3032	
887	0.0000	0.0000	0.0000	0.3032	
888	0.0000	0.0000	0.0000	0.3032	
889	0.0000	0.0000	0.0000	0.3032	
890	0.0000	0.0000	0.0000	0.3032	
891	0.0000	0.0000	0.0000	0.3032	
892	0.0000	0.0000	0.0000	0.3032	
893	0.0000	0.0000	0.0000	0.3032	
894	0.0000	0.0000	0.0000	0.3032	
895	0.0000	0.0000	0.0000	0.3032	
896	0.0000	0.0000	0.0000	0.3032	
897	0.0000	0.0000	0.0000	0.3032	
898	0.0000	0.0000	0.0000	0.3032	
899	0.0000	0.0000	0.0000	0.3032	
900	0.0000	0.0000	0.0000	0.3032	
901	0.0000	0.0000	0.0000	0.3032	
902	1.0000	0.0000	0.0000	0.3032	
903	1.0000	0.0000	0.0000	0.3032	
904	1.0000	0.0000	0.0000	0.3032	
905	1.0000	0.0000	0.0000	0.3032	
906	1.0000	0.0000	0.0000	0.3032	
907	1.0000	0.0000	0.0000	0.3032	
908	0.0000	0.0000	0.0000	0.3032	
909	0.0000	0.0000	0.0000	0.3032	
910	0.0000	0.0000	0.0000	0.3032	
911	0.0000	0.0000	0.0000	0.3032	
912	0.0000	0.0000	0.0000	0.3032	
913	0.0000	0.0000	0.0000	0.3032	
914	0.0000	0.0000	0.0000	0.3032	
915	0.0000	0.0000	0.0000	0.3032	
916	0.0000	0.0000	0.0000	0.3032	
917	0.0000	0.0000	0.0000	0.3032	
918	0.0000	0.0000	0.0000	0.3032	
919	0.0000	0.0000	0.0000	0.3031	
920	0.0000	0.0000	0.0000	0.3029	
921	0.0000	0.0000	0.0000	0.3026	
922	0.0000	0.0000	0.0000	0.3021	
923	0.0000	0.0000	0.0000	0.3013	
924	0.0000	0.0000	0.0000	0.3003	
925	0.0000	0.0000	0.0000	0.2991	
926	0.0000	0.0000	0.0000	0.2976	
927	0.0000	0.0000	0.0000	0.2960	
928	0.0000	0.0000	0.0000	0.2942	
929	0.0000	0.0000	0.0000	0.2922	
930	0.0000	0.0000	0.0000	0.2902	
931	0.0000	0.0000	0.0000	0.2881	
932	0.0000	0.0000	0.0000	0.2859	
933	0.0000	0.0000	0.0000	0.2838	
934	0.0000	0.0000	0.0000	0.2817	
935	0.0000	0.0000	0.0000	0.2796	
936	0.0000	0.0000	0.0000	0.2775	
937	0.0000	0.0000	0.0000	0.2756	
938	0.0000	0.0000	0.0000	0.2737	
939	0.0000	0.0000	0.0000	0.2719	
940	0.0000	0.0000	0.0000	0.2703	
941	0.0000	0.0000	0.0000	0.2687	
942	0.0000	0.0000	0.0000	0.2673	
943	0.0000	0.0000	0.0000	0.2660	
944	0.0000	0.0000	0.0000	0.2648	
945	0.0000	0.0000	0.0000	0.2638	
946	0.0000	0.0000	0.0000	0.2629	
947	0.0000	0.0000	0.0000	0.2621	
948	0.0000	0.0000	0.0000	0.2615	
949	0.0000	0.0000	0.0000	0.2610	
950	0.0000	0.0000	0.0000	0.2605	
951	0.0000	0.0000	0.0000	0.2602	
952	0.0000	0.0000	0.0000	0.2600	
953	0.0000	0.0000	0.0000	0.2600	
954	0.0000	0.0000	0.0000	0.2600	
955	0.0000	0.0000	0.0000	0.2601	
956	0.0000	0.0000	0.0000	0.2602	
957	0.0000	0.0000	0.0000	0.2605	
958	0.0000	0.0000	0.0000	0.2608	
959	0.0000	0.0000	0.0000	0.2613	
960	0.0000	0.0000	0.0000	0.2617	
961	0.0000	0.0000	0.0000	0.2623	
962	0.0000	0.0000	0.0000	0.2628	
963	0.0000	0.0000	0.0000	0.2635	
964	0.0000	0.0000	0.0000	0.2641	
965	0.0000	0.0000	0.0000	0.2648	
966	0.0000	0.0000	0.0000	0.2656	
967	0.0000	0.0000	0.0000	0.2663	
968	0.0000	0.0000	0.0000	0.2671	
969	0.0000	0.0000	0.0000	0.2680	
970	0.0000	0.0000	0.0000	0.2688	
971	0.0000	0.0000	0.0000	0.2696	
972	0.0000	0.0000	0.0000	0.2705	
973	0.0000	0.0000	0.0000	0.2713	
974	0.0000	0.0000	0.0000	0.2722	
975	0.0000	0.0000	0.0000	0.2731	
976	0.0000	0.0000	0.0000	0.2739	
977	0.0000	0.0000	0.0000	0.2748	
978	0.0000	0.0000	0.0000	0.2757	
979	0.0000	0.0000	0.0000	0.2765	
980	0.0000	0.0000	0.0000	0.2774	
981	0.0000	0.0000	0.0000	0.2782	
982	0.0000	0.0000	0.0000	0.2790	
983	0.0000	0.0000	0.0000	0.2798	
984	0.0000	0.0000	0.0000	0.2806	
985	0.0000	0.0000	0.0000	0.2814	
986	0.0000	0.0000	0.0000	0.2822	
987	0.0000	0.0000	0.0000	0.2829	
988	0.0000	0.0000	0.0000	0.2837	
989	0.0000	0.0000	0.0000	0.2844	
990	0.0000	0.0000	0.0000	0.2851	
991	0.0000	0.0000	0.0000	0.2858	
992	0.0000	0.0000	0.0000	0.2864	
993	0.0000	0.0000	0.0000	0.2871	
994	0.0000	0.0000	0.0000	0.2877	
995	0.0000	0.0000	0.0000	0.2883	
996	0.0000	0.0000	0.0000	0.2889	
997	0.0000	0.0000	0.0000	0.2895	
998	0.0000	0.0000	0.0000	0.2900	
999	0.0000	0.0000	0.0000	0.2905	
1000	0.0000	0.0000	0.0000	0.2911	
1001	0.0000	0.0000	0.0000	0.2916	
1002	0.0000	0.0000	0.0000	0.2920	
1003	0.0000	0.0000	0.0000	0.2925	
1004	0.0000	0.0000	0.0000	0.2930	
1005	0.0000	0.0000	0.0000	0.2934	
1006	0.0000	0.0000	0.0000	0.2938	
1007	0.0000	0.0000	0.0000	0.2942	
1008	0.0000	0.0000	0.0000	0.2946	
1009	0.0000	0.0000	0.0000	0.2950	
1010	0.0000	0.0000	0.0000	0.2953	
1011	0.0000	0.0000	0.0000	0.2957	
1012	0.0000	0.0000	0.0000	0.2960	
1013	0.0000	0.0000	0.0000	0.2963	
1014	0.0000	0.0000	0.0000	0.2966	
1015	0.0000	0.0000	0.0000	0.2969	
1016	0.0000	0.0000	0.0000	0.2972	
1017	0.0000	0.0000	0.0000	0.2975	
1018	0.0000	0.0000	0.0000	0.2977	
1019	0.0000	0.0000	0.0000	0.2980	
1020	0.0000	0.0000	0.0000	0.2982	
1021	0.0000	0.0000	0.0000	0.2985	
1022	0.0000	0.0000	0.0000	0.2987	
1023	0.0000	0.0000	0.0000	0.2989	
1024	0.0000	0.0000	0.0000	0.2991	
1025	0.0000	0.0000	0.0000	0.2993	
1026	0.0000	0.0000	0.0000	0.2994	
1027	0.0000	0.0000	0.0000	0.2996	
1028	0.0000	0.0000	0.0000	0.2998	
1029	0.0000	0.0000	0.0000	0.2999	
1030	0.0000	0.0000	0.0000	0.3001	
1031	0.0000	0.0000	0.0000	0.3002	
1032	0.0000	0.0000	0.0000	0.3004	
1033	0.0000	0.0000	0.0000	0.3005	
1034	0.0000	0.0000	0.0000	0.3006	
1035	0.0000	0.0000	0.0000	0.3008	
1036	0.0000	0.0000	0.0000	0.3009	
1037	0.0000	0.0000	0.0000	0.3010	
1038	0.0000	0.0000	0.0000	0.3011	
1039	0.0000	0.0000	0.0000	0.3012	
1040	0.0000	0.0000	0.0000	0.3013	
1041	0.0000	0.0000	0.0000	0.3014	
1042	0.0000	0.0000	0.0000	0.3015	
1043	0.0000	0.0000	0.0000	0.3016	
1044	0.0000	0.0000	0.0000	0.3016	
1045	0.0000	0.0000	0.0000	0.3017	
1046	0.0000	0.0000	0.0000	0.3018	
1047	0.0000	0.0000	0.0000	0.3018	
1048	0.0000	0.0000	0.0000	0.3019	
1049	0.0000	0.0000	0.0000	0.3020	
1050	0.0000	0.0000	0.0000	0.3020	
1051	0.0000	0.0000	0.0000	0.3021	
1052	0.0000	0.0000	0.0000	0.3021	
1053	0.0000	0.0000	0.0000	0.3022	
1054	0.0000	0.0000	0.0000	0.3022	
1055	0.0000	0.0000	0.0000	0.3023	
1056	0.0000	0.0000	0.0000	0.3023	
1057	0.0000	0.0000	0.0000	0.3024	
1058	0.0000	0.0000	0.0000	0.3024	
1059	0.0000	0.0000	0.0000	0.3025	
1060	0.0000	0.0000	0.0000	0.3025	
1061	0.0000	0.0000	0.0000	0.3025	
1062	0.0000	0.0000	0.0000	0.3026	
1063	0.0000	0.0000	0.0000	0.3026	
1064	0.0000	0.0000	0.0000	0.3026	
1065	0.0000	0.0000	0.0000	0.3026	
1066	0.0000	0.0000	0.0000	0.3027	
1067	0.0000	0.0000	0.0000	0.3027	
1068	0.0000	0.0000	0.0000	0.3027	
1069	0.0000	0.0000	0.0000	0.3027	
1070	0.0000	0.0000	0.0000	0.3028	
1071	0.0000	0.0000	0.0000	0.3028	
1072	0.0000	0.0000	0.0000	0.3028	
1073	0.0000	0.0000	0.0000	0.3028	
1074	0.0000	0.0000	0.0000	0.3028	
1075	0.0000	0.0000	0.0000	0.3029	
1076	0.0000	0.0000	0.0000	0.3029	
1077	0.0000	0.0000	0.0000	0.3029	
1078	0.0000	0.0000	0.0000	0.3029	
1079	0.0000	0.0000	0.0000	0.3029	
1080	0.0000	0.0000	0.0000	0.3029	
1081	0.0000	0.0000	0.0000	0.3029	
1082	0.0000	0.0000	0.0000	0.3030	
1083	0.0000	0.0000	0.0000	0.3030	
1084	0.0000	0.0000	0.0000	0.3030	
1085	0.0000	0.0000	0.0000	0.3030	
1086	0.0000	0.0000	0.0000	0.3030	
1087	0.0000	0.0000	0.0000	0.3030	
1088	0.0000	0.0000	0.0000	0.3030	
1089	0.0000	0.0000	0.0000	0.3030	
1090	0.0000	0.0000	0.0000	0.3030	
1091	0.0000	0.0000	0.0000	0.3030	
1092	0.0000	0.0000	0.0000	0.3030	
1093	0.0000	0.0000	0.0000	0.3031	
1094	0.0000	0.0000	0.0000	0.3031	
1095	0.0000	0.0000	0.0000	0.3031	
1096	0.0000	0.0000	0.0000	0.3031	
1097	0.0000	0.0000	0.0000	0.3031	
1098	0.0000	0.0000	0.0000	0.3031	
1099	0.0000	0.0000	0.0000	0.3031	
1100	0.0000	0.0000	0.0000	0.3031	
1101	0.0000	0.0000	0.0000	0.3031	
1102	0.0000	0.0000	0.0000	0.3031	
1103	0.0000	0.0000	0.0000	0.3031	
1104	0.0000	0.0000	0.0000	0.3031	
1105	0.0000	0.0000	0.0000	0.3031	
1106	0.0000	0.0000	0.0000	0.3031	
1107	0.0000	0.0000	0.0000	0.3031	
1108	0.0000	0.0000	0.0000	0.3031	
1109	0.0000	0.0000	0.0000	0.3031	
1110	0.0000	0.0000	0.0000	0.3031	
1111	0.0000	0.0000	0.0000	0.3031	
1112	0.0000	0.0000	0.0000	0.3031	
1113	0.0000	0.0000	0.0000	0.3031	
1114	0.0000	0.0000	0.0000	0.3031	
1115	0.0000	0.0000	0.0000	0.3031	
1116	0.0000	0.0000	0.0000	0.3031	
1117	0.0000	0.0000	0.0000	0.3031	
