T/1	Light/1	Pupil/3			
1081	0.0000	0.0000	0.0000	0.5501	
1082	0.0000	0.0000	0.0000	0.5551	
1083	0.0000	0.0000	0.0000	0.5602	
1084	0.0000	0.0000	0.0000	0.5652	
1085	0.0000	0.0000	0.0000	0.5703	
1086	0.0000	0.0000	0.0000	0.5754	
1087	0.0000	0.0000	0.0000	0.5804	
1088	0.0000	0.0000	0.0000	0.5854	
1089	0.0000	0.0000	0.0000	0.5903	
1090	0.0000	0.0000	0.0000	0.5952	
1091	0.0000	0.0000	0.0000	0.6001	
1092	0.0000	0.0000	0.0000	0.6048	
1093	0.0000	0.0000	0.0000	0.6095	
1094	0.0000	0.0000	0.0000	0.6141	
1095	0.0000	0.0000	0.0000	0.6186	
1096	0.0000	0.0000	0.0000	0.6230	
1097	0.0000	0.0000	0.0000	0.6274	
1098	0.0000	0.0000	0.0000	0.6316	
1099	0.0000	0.0000	0.0000	0.6357	
1100	0.0000	0.0000	0.0000	0.6397	
1101	0.0000	0.0000	0.0000	0.6436	
1102	0.0000	0.0000	0.0000	0.6474	
1103	0.0000	0.0000	0.0000	0.6511	
1104	0.0000	0.0000	0.0000	0.6547	
1105	0.0000	0.0000	0.0000	0.6582	
1106	0.0000	0.0000	0.0000	0.6615	
1107	0.0000	0.0000	0.0000	0.6648	
1108	0.0000	0.0000	0.0000	0.6680	
1109	0.0000	0.0000	0.0000	0.6710	
1110	0.0000	0.0000	0.0000	0.6740	
1111	0.0000	0.0000	0.0000	0.6768	
1112	0.0000	0.0000	0.0000	0.6796	
1113	0.0000	0.0000	0.0000	0.6822	
1114	0.0000	0.0000	0.0000	0.6848	
1115	0.0000	0.0000	0.0000	0.6872	
1116	0.0000	0.0000	0.0000	0.6896	
1117	0.0000	0.0000	0.0000	0.6919	
1118	0.0000	0.0000	0.0000	0.6941	
1119	0.0000	0.0000	0.0000	0.6962	
1120	0.0000	0.0000	0.0000	0.6982	
1121	0.0000	0.0000	0.0000	0.7002	
1122	0.0000	0.0000	0.0000	0.7021	
1123	0.0000	0.0000	0.0000	0.7039	
1124	0.0000	0.0000	0.0000	0.7056	
1125	0.0000	0.0000	0.0000	0.7072	
1126	0.0000	0.0000	0.0000	0.7088	
1127	0.0000	0.0000	0.0000	0.7103	
1128	0.0000	0.0000	0.0000	0.7118	
1129	0.0000	0.0000	0.0000	0.7132	
1130	0.0000	0.0000	0.0000	0.7145	
1131	0.0000	0.0000	0.0000	0.7158	
1132	0.0000	0.0000	0.0000	0.7170	
1133	0.0000	0.0000	0.0000	0.7182	
1134	0.0000	0.0000	0.0000	0.7193	
1135	0.0000	0.0000	0.0000	0.7204	
1136	0.0000	0.0000	0.0000	0.7214	
1137	0.0000	0.0000	0.0000	0.7224	
1138	0.0000	0.0000	0.0000	0.7233	
1139	0.0000	0.0000	0.0000	0.7242	
1140	0.0000	0.0000	0.0000	0.7250	
1141	0.0000	0.0000	0.0000	0.7259	
1142	0.0000	0.0000	0.0000	0.7266	
1143	0.0000	0.0000	0.0000	0.7274	
1144	0.0000	0.0000	0.0000	0.7281	
1145	0.0000	0.0000	0.0000	0.7288	
1146	0.0000	0.0000	0.0000	0.7294	
1147	0.0000	0.0000	0.0000	0.7300	
1148	0.0000	0.0000	0.0000	0.7306	
1149	0.0000	0.0000	0.0000	0.7312	
1150	0.0000	0.0000	0.0000	0.7317	
1151	0.0000	0.0000	0.0000	0.7322	
1152	0.0000	0.0000	0.0000	0.7327	
1153	0.0000	0.0000	0.0000	0.7331	
1154	0.0000	0.0000	0.0000	0.7336	
1155	0.0000	0.0000	0.0000	0.7340	
1156	0.0000	0.0000	0.0000	0.7344	
1157	0.0000	0.0000	0.0000	0.7348	
1158	0.0000	0.0000	0.0000	0.7351	
1159	0.0000	0.0000	0.0000	0.7355	
1160	0.0000	0.0000	0.0000	0.7358	
1161	0.0000	0.0000	0.0000	0.7361	
1162	0.0000	0.0000	0.0000	0.7364	
1163	0.0000	0.0000	0.0000	0.7367	
1164	0.0000	0.0000	0.0000	0.7370	
1165	0.0000	0.0000	0.0000	0.7372	
1166	0.0000	0.0000	0.0000	0.7375	
1167	0.0000	0.0000	0.0000	0.7377	
1168	0.0000	0.0000	0.0000	0.7379	
1169	0.0000	0.0000	0.0000	0.7381	
1170	0.0000	0.0000	0.0000	0.7383	
1171	0.0000	0.0000	0.0000	0.7385	
1172	0.0000	0.0000	0.0000	0.7387	
1173	0.0000	0.0000	0.0000	0.7389	
1174	0.0000	0.0000	0.0000	0.7390	
1175	0.0000	0.0000	0.0000	0.7392	
1176	0.0000	0.0000	0.0000	0.7394	
1177	0.0000	0.0000	0.0000	0.7395	
1178	0.0000	0.0000	0.0000	0.7396	
1179	0.0000	0.0000	0.0000	0.7398	
1180	0.0000	0.0000	0.0000	0.7399	
1181	0.0000	0.0000	0.0000	0.7400	
1182	0.0000	0.0000	0.0000	0.7401	
1183	0.0000	0.0000	0.0000	0.7402	
1184	0.0000	0.0000	0.0000	0.7403	
1185	0.0000	0.0000	0.0000	0.7404	
1186	0.0000	0.0000	0.0000	0.7405	
1187	0.0000	0.0000	0.0000	0.7406	
1188	0.0000	0.0000	0.0000	0.7407	
1189	0.0000	0.0000	0.0000	0.7407	
1190	0.0000	0.0000	0.0000	0.7408	
1191	0.0000	0.0000	0.0000	0.7409	
1192	0.0000	0.0000	0.0000	0.7409	
1193	0.0000	0.0000	0.0000	0.7410	
1194	0.0000	0.0000	0.0000	0.7411	
1195	0.0000	0.0000	0.0000	0.7411	
1196	0.0000	0.0000	0.0000	0.7412	
1197	0.0000	0.0000	0.0000	0.7412	
1198	0.0000	0.0000	0.0000	0.7413	
1199	0.0000	0.0000	0.0000	0.7413	
1200	0.0000	0.0000	0.0000	0.7414	
1201	0.0000	0.0000	0.0000	0.7414	
1202	1.0000	0.0000	0.0000	0.7415	
1203	1.0000	0.0000	0.0000	0.7415	
1204	1.0000	0.0000	0.0000	0.7415	
1205	1.0000	0.0000	0.0000	0.7416	
1206	1.0000	0.0000	0.0000	0.7416	
1207	1.0000	0.0000	0.0000	0.7416	
1208	1.0000	0.0000	0.0000	0.7417	
1209	1.0000	0.0000	0.0000	0.7417	
1210	1.0000	0.0000	0.0000	0.7417	
1211	1.0000	0.0000	0.0000	0.7417	
1212	1.0000	0.0000	0.0000	0.7418	
1213	1.0000	0.0000	0.0000	0.7418	
1214	1.0000	0.0000	0.0000	0.7418	
1215	1.0000	0.0000	0.0000	0.7418	
1216	1.0000	0.0000	0.0000	0.7418	
1217	1.0000	0.0000	0.0000	0.7419	
1218	1.0000	0.0000	0.0000	0.7418	
1219	1.0000	0.0000	0.0000	0.7417	
1220	1.0000	0.0000	0.0000	0.7414	
1221	1.0000	0.0000	0.0000	0.7408	
1222	0.0000	0.0000	0.0000	0.7398	
1223	0.0000	0.0000	0.0000	0.7384	
1224	0.0000	0.0000	0.0000	0.7364	
1225	0.0000	0.0000	0.0000	0.7338	
1226	0.0000	0.0000	0.0000	0.7307	
1227	0.0000	0.0000	0.0000	0.7268	
1228	0.0000	0.0000	0.0000	0.7222	
1229	0.0000	0.0000	0.0000	0.7170	
1230	0.0000	0.0000	0.0000	0.7110	
1231	0.0000	0.0000	0.0000	0.7044	
1232	0.0000	0.0000	0.0000	0.6971	
1233	0.0000	0.0000	0.0000	0.6892	
1234	0.0000	0.0000	0.0000	0.6807	
1235	0.0000	0.0000	0.0000	0.6716	
1236	0.0000	0.0000	0.0000	0.6621	
1237	0.0000	0.0000	0.0000	0.6522	
1238	0.0000	0.0000	0.0000	0.6419	
1239	0.0000	0.0000	0.0000	0.6314	
1240	0.0000	0.0000	0.0000	0.6208	
1241	0.0000	0.0000	0.0000	0.6101	
1242	0.0000	0.0000	0.0000	0.5995	
1243	0.0000	0.0000	0.0000	0.5890	
1244	0.0000	0.0000	0.0000	0.5788	
1245	0.0000	0.0000	0.0000	0.5690	
1246	0.0000	0.0000	0.0000	0.5595	
1247	0.0000	0.0000	0.0000	0.5505	
1248	0.0000	0.0000	0.0000	0.5421	
1249	0.0000	0.0000	0.0000	0.5342	
1250	0.0000	0.0000	0.0000	0.5268	
1251	0.0000	0.0000	0.0000	0.5201	
1252	0.0000	0.0000	0.0000	0.5140	
1253	0.0000	0.0000	0.0000	0.5085	
1254	0.0000	0.0000	0.0000	0.5037	
1255	0.0000	0.0000	0.0000	0.4995	
1256	0.0000	0.0000	0.0000	0.4959	
1257	0.0000	0.0000	0.0000	0.4930	
1258	0.0000	0.0000	0.0000	0.4906	
1259	0.0000	0.0000	0.0000	0.4889	
1260	0.0000	0.0000	0.0000	0.4877	
1261	0.0000	0.0000	0.0000	0.4871	
1262	0.0000	0.0000	0.0000	0.4870	
1263	0.0000	0.0000	0.0000	0.4873	
1264	0.0000	0.0000	0.0000	0.4882	
1265	0.0000	0.0000	0.0000	0.4895	
1266	0.0000	0.0000	0.0000	0.4913	
1267	0.0000	0.0000	0.0000	0.4934	
1268	0.0000	0.0000	0.0000	0.4959	
1269	0.0000	0.0000	0.0000	0.4987	
1270	0.0000	0.0000	0.0000	0.5019	
1271	0.0000	0.0000	0.0000	0.5053	
1272	0.0000	0.0000	0.0000	0.5090	
1273	0.0000	0.0000	0.0000	0.5129	
1274	0.0000	0.0000	0.0000	0.5171	
