T/1	RightArm/6						PointArm/96																																																																																																
0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	-1.0000	-0.0000	-0.0000	0.2550	0.0000	-1.0000	0.0000	0.1350	-0.0000	0.0000	1.0000	1.5320	0.0000	0.0000	0.0000	1.0000	-1.0000	-0.0000	-0.0000	0.2550	0.0000	-1.0000	0.0000	0.1350	-0.0000	0.0000	1.0000	1.5320	0.0000	0.0000	0.0000	1.0000	-1.0000	-0.0000	-0.0000	0.2550	0.0000	-1.0000	0.0000	0.1350	-0.0000	0.0000	1.0000	1.5320	0.0000	0.0000	0.0000	1.0000	1.0000	-0.0000	-0.0000	1.4450	0.0000	-1.0000	0.0000	0.1350	-0.0000	-0.0000	-1.0000	1.5270	0.0000	0.0000	0.0000	1.0000	1.0000	-0.0000	-0.0000	1.4450	0.0000	-1.0000	0.0000	0.1350	-0.0000	-0.0000	-1.0000	1.5270	0.0000	0.0000	0.0000	1.0000	1.0000	-0.0000	-0.0000	1.4450	0.0000	-1.0000	0.0000	0.1350	-0.0000	-0.0000	-1.0000	1.5270	0.0000	0.0000	0.0000	1.0000	
5	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	-1.0000	-0.0000	-0.0000	0.2550	0.0000	-1.0000	0.0000	0.1350	-0.0000	0.0000	1.0000	1.5320	0.0000	0.0000	0.0000	1.0000	-1.0000	-0.0000	-0.0000	0.2550	0.0000	-1.0000	0.0000	0.1350	-0.0000	0.0000	1.0000	1.5320	0.0000	0.0000	0.0000	1.0000	-1.0000	-0.0000	-0.0000	0.2550	0.0000	-1.0000	0.0000	0.1350	-0.0000	0.0000	1.0000	1.5320	0.0000	0.0000	0.0000	1.0000	1.0000	-0.0000	-0.0000	1.4450	0.0000	-1.0000	0.0000	0.1350	-0.0000	-0.0000	-1.0000	1.5270	0.0000	0.0000	0.0000	1.0000	1.0000	-0.0000	-0.0000	1.4450	0.0000	-1.0000	0.0000	0.1350	-0.0000	-0.0000	-1.0000	1.5270	0.0000	0.0000	0.0000	1.0000	1.0000	-0.0000	-0.0000	1.4450	0.0000	-1.0000	0.0000	0.1350	-0.0000	-0.0000	-1.0000	1.5270	0.0000	0.0000	0.0000	1.0000	
6	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	
7	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	
8	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	
9	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	
10	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	
11	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	
12	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	
13	-93.2592	-88.1105	-56.6052	15.5994	23.4451	7.2528	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.0640	-0.9325	0.3555	0.6445	0.0588	0.3521	0.9341	0.1711	-0.9962	0.0807	0.0323	1.1045	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	-0.1926	0.8280	0.5266	0.9822	0.0926	0.5496	-0.8303	0.1708	-0.9769	-0.1112	-0.1826	1.1061	0.0000	0.0000	0.0000	1.0000	
